id,name,brewery_type,address_1,address_2,address_3,city,state_province,postal_code,country,phone,website_url,longitude,latitude
1ecc330f-6275-42a5-b14e-00adbed62752,10 Torr Distilling and Brewing,micro,490 Mill St,,,Reno,Nevada,89502,United States,7755307014,http://www.10torr.com,-119.805833,39.525467
a5b91060-e95d-4719-bfc5-2394fa0993e1,7018 Brewery,taproom,401 Railroad St,,,Elko,Nevada,89801,United States,,,-115.763392,40.831637
c5f6426e-f894-4bfc-9ffb-43bc0baa0881,Able Baker Brewing,micro,1051 Mary Crest Rd #K,,,Henderson,Nevada,89104,United States,7025817742,http://www.ablebakerbrewing.com,,
502af4a7-062d-4877-9663-3760a85ab134,Able Baker Brewing Company,taproom,1510 S. Main St,,,Las Vegas,Nevada,89104,United States,7024796355,http://www.ablebakerbrewing.com,-115.154368,36.152916
083b7953-133d-453f-ada0-2b3541d1931c,Alibi Ale Works,brewpub,204 E Enterprise St,,,Incline Village,Nevada,89451-9456,United States,7752987001,http://www.alibialeworks.com,-119.953517,39.247454
0104cfaf-b87f-480d-a28a-c7b69fb82b56,Alibi Ale Works Incline Public House,brewpub,931 Tahoe Blvd,,,Incline Village,Nevada,89451,United States,7758318300,http://www.alibialeworks.com/incline-public-house,-119.948798,39.248956
e49978bd-c6d2-46c6-a3a4-50964ab4f783,Astronomy Aleworks,planning,,,,Henderson,Nevada,89011,United States,7023754968,http://astronomyaleworks.com,,
913b3df4-8f02-4dec-ad35-336cc904bab5,Astronomy Aleworks,taproom,7350 Eastgate Rd Ste 170,,,Henderson,Nevada,89011,United States,7023754968,http://astronomyaleworks.com,-115.019752,36.055243
c7215e3b-5320-4ef4-a4ad-73ab42a39603,Bad Beat Brewing,micro,7380 Eastgate Rd Ste 110,,,Henderson,Nevada,89011-4012,United States,7024634199,http://www.badbeatbrewing.com,-115.017413,36.052772
cb33e61e-48cf-433e-96cd-7c336c6ef8bf,Banger Brewing,taproom,450 Fremont St Ste 135,,,Las Vegas,Nevada,89101-5649,United States,7024562739,http://http://bangerbrewing.com/,-115.140859,36.170063
10b2fbe8-9fc3-46f8-aaa9-d61bc19dffa8,Barley's Casino and Brewing Co,brewpub,4500 E Sunset Rd Ste 30,,,Henderson,Nevada,89014-2253,United States,7024582739,http://www.wildfire.sclv.com/barleys,-115.075369,36.072082
371d85df-66d3-421f-b754-cd161deb9ce8,Battle Born® Beer,micro,360 East 5th St,,,Reno,Nevada,89501,United States,8183173128,http://battleborn.beer,-119.809548,39.531792
b630a613-c4e9-4d35-a437-beef57df6fd7,Battle BornÂ® Beer,contract,100 N Arlington Ave Ste 100,,,Reno,Nevada,89501-1233,United States,8183173128,http://battleborn.beer,,
2c048f27-d9fc-4117-ae9a-c3c79ea2470e,Big Dog's Brewing Co,brewpub,4547 N Rancho Dr Ste A,,,Las Vegas,Nevada,89130-3432,United States,7023683715,http://www.bigdogsbrews.com,-115.235927,36.242889
8fe53360-1c28-4c1a-8e98-49ff1966fc25,BJs Restaurant & Brewery - Reno,brewpub,13999 S Virginia St,,,Reno,Nevada,89511-8917,United States,7758537575,http://www.bjsbrewhouse.com,-119.7489,39.405614
0afcc8c2-d95e-4ef3-9f55-009e01afeb4b,Boulder Dam Brewing Company,brewpub,453 Nevada Way,,,Boulder City,Nevada,89005-2424,United States,,,-114.836792,35.978352
27db60fa-fed9-40c9-9603-3c4fe5e2bfac,Brasserie Saint James,brewpub,901 S Center St,,,Reno,Nevada,89501-2307,United States,7753488888,http://www.brasseriesaintjames.com,-119.807443,39.516525
8f5fba6f-f57d-46d3-99ce-4f2657f8f955,Brasserie Saint James - The Saint Barrelhouse,micro,761 S. Virginia St,,,Reno,Nevada,89501-2307,United States,7753488888,,-119.8090037,39.5173316
d37da7b2-cea8-4fb8-b0b6-6fb200481a06,BrewDog Las Vegas,brewpub,3767 Las Vegas Boulevard South,,,Las Vegas,Nevada,89109,United States,,,-115.171638,36.104716
d1998a9b-eacd-439c-be7f-09b9b84fc95a,Chicago Brewing Co. - NV,brewpub,2201 S Fort Apache Rd,,,Las Vegas,Nevada,89117-5704,United States,7022543333,http://www.chicagobrewinglv.com/,-115.298228,36.147576
c98eac57-3377-45db-aadb-1abe12395e10,CraftHaus Brewery,micro,7350 Eastgate Rd Ste 110,,,Henderson,Nevada,89011-4071,United States,7024159184,http://www.crafthausbrewery.com,-115.019752,36.055243
d7a5c7a9-e7b8-4b71-8b2f-fd9cbd0d0d06,"Ellis Island Casino, Hotel & Brewery",brewpub,4178 Koval Ln,,,Las Vegas,Nevada,89109-4568,United States,7142065810,,-115.163263,36.113092
cd6ae440-1121-4bc1-9b2f-7afd11e8b57c,Gordon Biersch Brewery Restaurant - Las Vegas,brewpub,3987 Paradise Rd,,,Las Vegas,Nevada,89169-4607,United States,7023125247,http://www.craftworksrestaurants.com,-115.155807,36.116911
2d394ced-1f1a-4c72-83e4-28922ba93a6d,Great Basin Brewing - Carson City,brewpub,302 N Carson St,,,Carson City,Nevada,89701,United States,7758857307,,-119.767473,39.165397
