id,name,brewery_type,address_1,address_2,address_3,city,state_province,postal_code,country,phone,website_url,longitude,latitude
ddf69cff-978e-47b6-b42e-75f102418bd0,603 Brewery,micro,12 Liberty Dr Unit 7,,,Londonderry,New Hampshire,03053-2286,United States,6036307745,http://www.603brewery.com,,
66a91db6-7d2a-4d67-a720-7f924cae3571,7th Settlement Brewery,brewpub,47 Washington St,,,Dover,New Hampshire,03820-3877,United States,6033731001,http://www.7thsettlement.com,-70.8728379,43.1953787
e6780612-ff74-4289-8718-a229529e3ee1,Able Ebenezer Brewing Company,micro,31 Columbia Cir,,,Merrimack,New Hampshire,03054-4161,United States,8442232253,http://www.ableebenezer.com,-71.493705,42.851742
b9f4f532-15df-4a50-b15e-e5cd5d41977b,Aigean Ales,micro,250 Commercial St Ste 2001,,,Manchester,New Hampshire,03101-1165,United States,6035188550,,-71.46899187,42.9899594
c1e8a479-5371-44bb-a952-b76b60997a9e,Anheuser-Busch Inc â Merrimack,large,221 Daniel Webster Hwy,,,Merrimack,New Hampshire,03054-4807,United States,6038896631,,-71.48598162,42.8253635
d8528f09-f3d8-48f9-9719-db00b4e10b71,Appalachian Mountain Brewery - Portsmouth,micro,1 Redhook Way,,,Portsmouth,New Hampshire,03801-6853,United States,8282631111,,-70.8044602,43.087884
799a4fc7-16fb-40e7-9fd5-4664da3976f3,Ashuelot Brewing Company,micro,101 Old County Rd,,,Richmond,New Hampshire,03470-4918,United States,,,-72.23236816,42.75946232
be52e354-8456-4703-88d0-f33cfa777e6b,Backyard Brewery,brewpub,1211 S Mammoth Rd,,,Manchester,New Hampshire,03109-5101,United States,6036233545,http://www.backyardbrewerynh.com,-71.4134598,42.93534925
7ecfcf55-8bc1-4744-9a2c-7feaa99290b0,Bad Lab Beer Co.,brewpub,460 High St,,,Somersworth,New Hampshire,03878-1012,United States,6033192436,http://www.badlabbeer.com,-70.88353777,43.22651432
a24f319e-eb59-4658-b104-3437dbb34068,Beara Brewing Co.,micro,2800 Lafayette Rd,,,Portsmouth,New Hampshire,03801-5915,United States,3475780585,http://www.bearairishbrew.com,-70.790732,43.027935
43fd7230-116c-4c72-a9d3-5bd96411c362,Belgian Mare Brewery,micro,207 Gilsum Mine Rd,,,Alstead,New Hampshire,03602-3915,United States,6038357801,http://www.belgianmare.com,-72.28542213,43.10984838
