id,name,brewery_type,address_1,address_2,address_3,city,state_province,postal_code,country,phone,website_url,longitude,latitude
28e05fda-77a4-4a5a-9f8a-08169ec07ce5,Abolitionist Ale Works,brewpub,129 W Washington St,,,Charles Town,West Virginia,25414-1529,United States,6812521548,http://www.abolitionistaleworks.com,-77.8607888,39.28867207
97ea0a56-c25b-45ab-afaa-ff0b37d68de5,Amani Brewing,brewpub,654 Ropp Dr,,,Martinsburg,West Virginia,25403-1533,United States,3042793861,https://amanibrewing.com,-77.949602,39.5332966
7e470330-e32a-42aa-8d9b-db15529b8faa,Bad Shepherd Beer Company,brewpub,702 Quarrier St,,,Charleston,West Virginia,25301-2627,United States,3045527569,http://www.blacksheepwv.com,-81.63612015,38.35094943
9e12b6a6-9445-4a29-818c-4b96dbd30f55,Banjo Brewing,planning,,,,Fayetteville,West Virginia,25840,United States,3042164231,,,
6865f9b6-b99a-4d4c-a12a-824924ac27ea,Banning's Inc,micro,620 Water St,,,Summersville,West Virginia,26651-1453,United States,3046196972,,-80.85147552,38.281623
f5d36db3-999a-49b8-84e0-7416f86bd23a,Bavarian Brothers Brewing,brewpub,164 Shepherd Grade Rd,,,Shepherdstown,West Virginia,25443-4601,United States,3048762551,,-77.804886,39.436699
dcf991c9-6692-4346-a52a-b6e9ff25520e,Berkeley Springs Brewing Co,brewpub,110 Michigan Ln,,,Berkeley Springs,West Virginia,25411-3008,United States,3042583369,http://www.berkeleyspringsbrewingcompany.com,-78.271156,39.576782
36840152-444d-4615-b422-752e0e0bf044,Big Draft Brewing,micro,697 Main St E,,,White Sulphur Springs,West Virginia,24986-3003,United States,3049152442,https://bigdraftbrewing.com/,-80.3001175,37.7945598
77e31ad7-17aa-4c92-9200-ab12888aaacd,Big Timber Brewing,micro,1210 S Davis Ave,,,Elkins,West Virginia,26241-3437,United States,3046375008,http://www.bigtimberbrewing.com,-79.85143109,38.91765609
b248192a-f86e-4dbd-a324-0a71424f2656,Blackwater Brewing Co,micro,912 William Ave,,,Davis,West Virginia,26260-0356,United States,3042098118,http://www.BlackwaterBrewingWV.com,-79.4695264,39.1274943
ec51ec32-1a6a-4e97-9571-70a81db3bec8,Brew Keepers,micro,2245 Market St,,,Wheeling,West Virginia,26003-2866,United States,7248098968,,-80.724774,40.059259
f3598750-c881-4e7c-a2d5-c978c56416da,Brewstel,micro,120 Davis Ave,,,Elkins,West Virginia,26241-3812,United States,3049974769,http://www.brewstel.com,-79.849588,38.923407
6c2e3bd6-08af-43b8-881b-35a6342be026,Bridge Brew Works,micro,335 Nick Rahall Greenway,,,Fayetteville,West Virginia,25840-1617,United States,3042822201,http://www.bridgebrewworks.com,-81.113708,38.0164353
ad90e19c-cc4a-47ff-ba91-8779d55aa040,Chestnut Brew Works,micro,444 Brockway Ave,,,Morgantown,West Virginia,26501,United States,3042762737,http://www.chestnutbrewworks.com,-79.9507513,39.6272755
0e0d87e1-64b3-423d-a658-a81fc56341c2,Dobra Zupas,brewpub,600 S Oakwood Ave,,,Beckley,West Virginia,25801-5928,United States,3042539872,http://www.dobrazupas.com,-81.196413,37.770874
0c4225cc-f91e-4955-a19c-07d6e43b9849,Eight Rivers Brewery,planning,,,,Hillsboro,West Virginia,24946-0039,United States,2022513083,,,
4e4dd1c0-4bfb-45ab-ae2d-33a45e0b6307,Greenbrier Valley Brewing Co,micro,862 Industrial Park Rd Ste A,,,Maxwelton,West Virginia,24957,United States,3045204669,http://www.gvbeer.com,-79.9614382,39.6272603
619494eb-6947-43e5-9af7-222b038c0aa8,High Ground Brewing,micro,102 Railroad Ave,,,Terra Alta,West Virginia,26764,United States,3047891216,https://www.highgroundbrewing.co/,-79.5468713,39.4441088
57d8c1a8-2932-4735-88d1-eba02bd05e4e,Mash Brewing Company,micro,122 N George St,,,Charles Town,West Virginia,25414-1502,United States,6812521788,http://www.mashbrewingcompany.com,-77.86015133,39.28926882
e64f154b-6644-49e1-89b4-f1c042ae34d5,Morgantown Brewing Co,brewpub,1291 University Ave,,,Morgantown,West Virginia,26505-5450,United States,3042926959,http://www.morgantownbrewing.com,-79.9579978,39.6305115
750a134b-a13a-44ed-a7d4-56d429d5e9aa,Mountain State Brewing Co,micro,1 Nelson Blvd,,,Thomas,West Virginia,26292,United States,3044634500,http://www.mountainstatebrewing.com,-79.498521,39.142037
ca5d6e06-3eb3-4a52-a827-5c237b414323,North End Tavern & Brewery,brewpub,3500 Emerson Ave,,,Parkersburg,West Virginia,26104-1806,United States,3044285854,http://www.netbrewery.com,-81.5330081,39.2874512
d6dab3d7-38df-41b7-a2f0-21699fcf1a7b,Old Spruce Brewing,brewpub,10 Snowshoe Dr,,,Snowshoe,West Virginia,26209,United States,3045721020,http://www.oldsprucetavern.com,-80.036148,38.416222
536453ac-c66c-4cd2-b3c4-34095183ed62,Parkersburg Brewing Co,brewpub,707 Market St,,,Parkersburg,West Virginia,26101-4628,United States,3049161502,http://www.parkersburgbrewing.com,-81.55823029,39.26705857
1194e820-846b-47be-a99b-fe9cbdbf6df8,Pubstomper Brewing Company,proprietor,132 Tower Ln,,,Westover,West Virginia,26501-4506,United States,3046850996,http://www.pubstomperbrewing.com,-79.96183033,39.63624754
