id,name,brewery_type,address_1,address_2,address_3,city,state_province,postal_code,country,phone,website_url,longitude,latitude
2a7c0677-5ac3-4ed9-917e-b6214c389ded,8 Wired,micro,26 Glenmore Drive,,,Warkworth,Auckland,0910,New Zealand,+64 9 945 3983,http://8wired.co.nz/,174.6548171,-36.4090422
0c5fb0d3-bb8f-42f5-8983-fa77a3d4409f,Bach,contract,186 James Fletcher Drive,,,Auckland,Auckland,2024,New Zealand,+64 9 270 1890,https://www.steambrewing.co.nz/,174.8209641,-36.9487794
78510c80-d335-404c-96f5-192557262ba7,Behemoth,contract,1A Charles Street,,,Auckland,Auckland,1024,New Zealand,,https://www.behemothbrewing.co.nz/,174.7525195,-36.8706536
6483ac2b-301b-4d41-a61e-a0012c2007d7,Ben Middlemiss,closed,11 McDonald Street,,,Auckland,Auckland,1025,New Zealand,+64 210 214 2287,https://www.batsmenbrewing.cool/,174.7375586,-36.8759389
90b065cd-1cae-4927-ad6a-018ce7bb8c6d,Birkenhead Brewing Company,contract,17 Birkenhead Avenue,,,Auckland,Auckland,0626,New Zealand,+64 9 320 5055,https://bbc.kiwi/,174.7264826,-36.81180550000001
6d748072-e564-44b7-939e-17c07435b6c2,Black Sands / Weezledog,micro,9i Westech Place,,,Auckland,Auckland,0602,New Zealand,+64 9 813 0856,https://www.blacksandsbrewing.co.nz/,174.6602846,-36.9065581
ded2c93c-0c4e-4dee-ba98-998385dae288,Boogie Van,closed,29B Tahi Road,,,Auckland,Auckland,1081,New Zealand,+64 27 519 9737,,175.0553979,-36.79418039999999
e98af623-4029-4766-872e-aa798b07ac27,Britomart,closed,122 Quay Street,,,Auckland,Auckland,1010,New Zealand,+64 9 374 3952,https://thebrit.co.nz/,174.7695387,-36.8441729
40fe6645-162e-4542-9469-53d2bf01e791,Brothers Beer City Works,micro,5 Akiraho Street,,,Auckland,Auckland,1024,New Zealand,+64 9 638 7592,https://brothersbeer.co.nz/,174.7589421,-36.8684812
654d7bcc-ac15-4bf3-8c39-733478396320,Brothers Beer Juke Joint,micro,5 Akiraho Street,,,Auckland,Auckland,1024,New Zealand,+64 9 638 7592,http://www.jukejoint.co.nz/,174.7588207,-36.8684534
