id,name,brewery_type,address_1,address_2,address_3,city,state_province,postal_code,country,phone,website_url,longitude,latitude
0e8bc17d-a0f8-4cd8-b207-eeb0fe369d01,Alte Ölmühle / Herz-Bräu,brewpub,52 Bad Wilsnacker Straße,,,Wittenberge,Brandenburg,19322,Germany,+49 3877 567994600,http://www.oelmuehle-wittenberge.de,11.7593927,52.9906349
ee991914-5f3e-4b2e-9241-b0fa4f306fc5,Babben,brewpub,2 Brauhausgasse,,,Lübbenau/Spreewald,Brandenburg,03222,Germany,+49 3542 2126,http://www.babben-bier.de,13.9677778,51.8694444
15925a01-78bb-45ca-b745-61f73b03778a,Barnimer Brauhaus,brewpub,4 Am Bahnhof,,,Hohenfinow,Brandenburg,16248,Germany,+49 33362 619000,http://www.barnimer-brauhaus.de,13.9280135,52.83050129999999
ab7cfd95-d5fd-4665-b25d-54cb2a6de10f,Braumanufaktur,brewpub,102 Templiner Straße,,,Potsdam,Brandenburg,14473,Germany,+49 33209 217979,http://www.braumanufaktur.de,13.0235965,52.35940369999999
4d5e138a-38e9-4f01-928f-69b04d47102b,Braumanufaktur Marstall Boitzenburg,brewpub,5 Templiner Straße,,,Boitzenburger Land,Brandenburg,17268,Germany,+49 39889 550005,http://www.boizenburger-bier.de,13.604319,53.2622546
e1c28e52-395a-49f7-9535-5e2628789f11,Burgbräuhaus,brewpub,16 Bahnhofstraße,,,Bad Belzig,Brandenburg,14806,Germany,+49 33841 449933,http://www.burgbraeuhaus.de,12.587143,52.136917
fc07fc0d-1340-40bc-a4bd-4dd40739564f,Burgwall Bräu,brewpub,54 a Lindenallee,,,Oberuckersee,Brandenburg,17291,Germany,+49 39863 7149,,13.8771315,53.18652549999999
43fa307c-5475-42d2-b919-bb2fd3dfc63b,Erlerbnispark Paaren,brewpub,1-3 Gartenstraße,,,Schönwalde-Glien,Brandenburg,14621,Germany,+49 33230 740,http://www.erlebnispark-paaren.de,12.9816784,52.6497128
549233f4-f90c-4acf-8fd9-e931e69015f3,Finsterwalder Brauhaus,brewpub,13 Sonnewalder Straße,,,Finsterwalde,Brandenburg,03238,Germany,+49 3531 2286,http://www.finsterwalder-brauhaus.de,13.7057146,51.6365991
8c7bf5d0-1352-46c7-9620-19e7e1892350,Frankfurter Brauhaus,brewpub,3 Lebuser Chaussee,,,Frankfurt (Oder),Brandenburg,15234,Germany,+49 335 6610,http://www.frankfurter-brauhaus.de,14.530693,52.3647122
6c08086f-e86d-4030-8050-be3f0c386ff8,Fürstenwalder Rathausbräu,brewpub,1 Am Markt,,,Fürstenwalde/Spree,Brandenburg,15517,Germany,+49 3361 7600841,http://www.rathausbraeu-fuerstenwalde.de,14.0635512,52.3585387
eb396522-275a-4d1f-bb6b-5f1820d1ed26,G.Bräu,brewpub,2c Ernst-Thälmann-Straße,,,Bernau bei Berlin,Brandenburg,16321,Germany,+49 3338 768528,http://www.gbrau.com,13.6349248,52.6620675
bfc678ca-08a1-4c4a-b334-4b16f4d877aa,Gottfried Bräu,brewpub,123 Prenzlauer Chaussee,,,Wandlitz,Brandenburg,16348,Germany,+49 172 4554235,http://www.rialto-wandlitz.de,13.4634141,52.7464482
660dd6e2-767b-4b66-ba88-a794cfadcb3d,Hebenbräu,brewpub,143 Mötzower Landstraße,,,Brandenburg an der Havel,Brandenburg,14776,Germany,,http://www.facebook.com/Brauhausschmerzke/,12.5794799,52.4348
8bb7a9b2-f8d9-4436-a301-e4988e5de3be,Hofbrauerei Krongut Bornstedt,brewpub,6-7 Ribbeckstraße,,,Potsdam,Brandenburg,14469,Germany,+49 331 550650,http://www.krongut-bornstedt.de,13.0302968,52.408103
