id,name,brewery_type,address_1,address_2,address_3,city,state_province,postal_code,country,phone,website_url,longitude,latitude
a0a230f6-17b2-4460-8eca-61e57be53ed5,9 White Deer Brewery,micro,Ballymakeera,,,Macroom,Cork,P12 E277,Ireland,35302627110,http://www.9whitedeer.ie/,-9.146507143,51.936249
81a41e48-68a4-4835-bf31-1d41fd16880a,Beamish and Crawford (Heineken),large,Leitrim Street,,,Cork,Cork,T23 VF78,Ireland,353214503371,http://beamish.ie/,-8.4750739,51.9037117
4954a924-9efc-45c1-87c7-d931b7992bcb,Blacks Brewery,micro,Farm Lane,Knocknabohilly,,Kinsale,Cork,P17 XW70,Ireland,353873881074,https://www.blacksbrewery.com/,-8.515723944,51.71109933
882de869-8767-4dcc-9c5e-56ef4e3390a1,Cotton Ball Brewing Company,brewpub,18 Old Youghal Road,,,Mayfield,Cork,T23 AE78,Ireland,353214503096,https://www.cottonball.ie/,-8.4340922,51.9132877
be2c5ed3-2579-4ba1-8838-e68556b4ab71,Eight Degrees Brewing,micro,Unit 4,Coolnanave Industrial Park,Coolnanave,Mitchelstown,Cork,P67 FR62,Ireland,3532584933,https://www.eightdegrees.ie/,-8.271831,52.2772804
1617364c-d90e-4eab-aa7a-f707d2a7fd2d,Franciscan Well Brewery & Brewpub,brewpub,14b North Mall,Sunday's Well,,Cork,Cork,T23 RHW2,Ireland,+353 21 4393 434,https://franwellbar.com/,-8.4755419,51.9005854
8078ec7c-ac31-421e-b073-4bb9f784c0cb,Munster Brewery,micro,Unit 2F,Youghal Business Park,Parkmountain,Youghal,Cork,P36 ET22,Ireland,353879878171,http://munsterbrewery.com/,-7.8708284,51.9535199
96588a03-7341-4e7d-bda7-454a3c74a3f7,Murphy's Brewery (Heineken),large,Leitrim Street,,,Cork,Cork,T23 VF78,Ireland,353214503371,http://www.murphys.com/,-8.4750739,51.9037117
5907fe0d-00b1-4e2d-a5b9-e082af0e42a1,Rising Sons Brewery,micro,Cornmarket St,,,Cork,Cork,T12 WK27,Ireland,353212414764,http://www.risingsonsbrewery.com/,-8.4787177,51.8995943
e2fde1d1-117d-4d92-8e0d-ad638d9d8152,The Franciscan Well Brewery,regional,Riverpark House,Marina Commercial Park,Centre Park Rd,Cork,Cork,T12 HW3W,Ireland,+353 1 629 4101,http://www.franciscanwellbrewery.com/en/index,-8.4755419,51.9005854
029d8456-c2b0-4a9e-950c-39046b1d850e,West Cork Brewing Co.,brewpub,C/O Casey's Hotel,Church Strand,,Baltimore,Cork,P81 YW66,Ireland,353834156186,http://www.westcorkbrewingco.ie/,-9.3708544,51.4870695
