id,name,brewery_type,address_1,address_2,address_3,city,state_province,postal_code,country,phone,website_url,longitude,latitude
50f26a2b-242d-40af-b78b-cf975ce37761,3 Ravens,micro,260 Dundas Street,,,Thornbury,VIC,3071,Australia,+61 424 707 592,https://3ravens.com.au/index,145.026872,-37.755894
b84d47b5-43a1-4a05-9ee4-e795dfbf019c,3806 Brewing,micro,12 Enterprise Avenue,,,Berwick,VIC,3806,Australia,+61 477 581 483,http://3806.beer/,145.3416748,-38.0371856
cbcca8ac-55f6-47cb-967f-1a77dfa959e5,4 Pines,large,,,,Richmond,VIC,3121,Australia,,,144.9901574,-37.824664
d678c1a4-713e-483e-8c60-c891d5cf043e,Alefarm Brewing,micro,96 Riversdale Road,,,Hawthorn,VIC,3122,Australia,+61 406 260 073,http://www.ramblers.beer/,145.0346325,-37.8289324
9a296fcc-818b-4f73-88a4-a47dadc53a39,Bad Shepherd Brewing Co,micro,386 Reserve Road,,,Cheltenham,VIC,3192,Australia,+61 3 8555 3175,http://www.badshepherd.com.au/,145.0390473,-37.9566857
7d84d498-dd3a-40ac-b920-5ec914defc24,Bad Shepherd Brewing Co.,micro,386 Reserve Road,,,Cheltenham,VIC,3192,Australia,+61 3 8555 3175,http://www.badshepherd.com.au/,145.0390473,-37.9566857
d88e48bb-6bc9-46a6-a91f-56ec550e3262,Bells Beach Brewing,micro,22 Baines Crescent,Shed 2,,Torquay,VIC,3228,Australia,+61 3 7019 8161,http://www.bellsbeachbrewing.com/,144.3143953,-38.326986
39e157a0-d45a-486e-b23e-17010910d1f1,Bendigo Brewing,micro,25 Farmer Lane,,,Bendigo,VIC,3550,Australia,+61 429 232 928,https://www.bendigobrewing.com.au/,144.2833465,-36.7554722
67b57b32-f216-4506-86eb-6ffd5ce23a00,Benson Brothers Brewing,micro,18 Translink Drive,,,Keilor Park,VIC,3042,Australia,+61 3 9336 7077,https://www.thebeerfactory.net.au/?utm_source=Google&utm_medium=Organic&utm_campaign=GMB,144.848697,-37.7224426
11a4731f-5d28-410a-b5fe-a2302ea49e84,Bent Bridge Brewing,micro,141 Nicholson Street,137,,Brunswick East,VIC,3057,Australia,+61 3 9967 5232,http://www.bridgeroadbrewers.com.au/,144.9793033,-37.7716941
5a534132-ae7b-462d-b58e-58e7c2d3e785,Black Dog Brewing Co,micro,339 Booth Road,,,Taminick,VIC,3675,Australia,+61 3 5766 2282,http://blackdogbrewery.com.au/,146.183609,-36.3745155
4288a6e0-e794-43bf-b5ee-ea1351fa379e,Blackman’s Brewery,micro,8 Lewalan Street,29,,Grovedale,VIC,3216,Australia,+61 456 794 006,http://www.blackmansbrewery.com.au/,144.3453063,-38.1971588
f5c0e336-2bd4-442b-8913-7cd25f8d435c,Blackmans Brewery,micro,8 Lewalan Street,29,,Grovedale,VIC,3216,Australia,+61 456 794 006,http://www.blackmansbrewery.com.au/,144.3453063,-38.1971588
d4a0b14b-98cf-41d4-87df-ff18a1bfd59c,Boatrocker Brewers & Distillers,micro,34 MacBeth Street,,,Braeside,VIC,3195,Australia,+61 494 025 686,https://www.boatrocker.com.au/,145.1129705,-38.0030937
df2412ca-3731-4332-b7a8-c81945a6878f,Boatrocker Brewing Co.,micro,34 MacBeth Street,,,Braeside,VIC,3195,Australia,+61 494 025 686,https://www.boatrocker.com.au/,145.1129705,-38.0030937
77cc2f0f-98dd-45b9-8a3f-edc2c027bf64,Bodriggy Brewing co.,micro,245 Johnston Street,,,Abbotsford,VIC,3067,Australia,+61 3 9417 2293,https://bodriggy.beer/,144.99446,-37.8001587
d21b0f42-78e7-4390-9cbf-9b7208975fdb,Bonehead Brewing,micro,86 Parsons Street,,,Kensington,VIC,3031,Australia,+61 490 334 892,https://www.boneheadbrewing.com.au/,144.9351056,-37.7903722
de15320f-70e1-4e39-94c0-7fc31c0a23fb,Braeside Brewing Co.,micro,43 Governor Road,,,Mordialloc,VIC,3195,Australia,+61 435 985 423,http://www.braesidebrewingco.com.au/,145.0971283,-38.0086876
19a59099-ee5b-49d8-8cda-6de8823876b6,Brevet Brewing Co.,micro,18 Translink Drive,,,Keilor Park,VIC,3042,Australia,+61 3 9336 7077,https://www.thebeerfactory.net.au/?utm_source=Google&utm_medium=Organic&utm_campaign=GMB,144.848697,-37.7224426
6f1d6c06-0c99-49f9-b7a1-dfe34a9716b1,Brewcult Brewing Co,micro,841 Sydney Road,,,Brunswick,VIC,3056,Australia,,http://subculturebrewing.com.au/,144.9637434,-37.7565629
a5485562-03fe-4578-856f-6005ff261cbb,Brewdog,micro,1 Champ Street,,,Coburg,VIC,3058,Australia,+61 3 8840 4896,https://brewdogpentridge.com.au/?utm_campaign=gmb&utm_medium=organic&utm_source=google&utm_term=plcid_13735306181176417173,144.9683229,-37.7367888
411eadd9-073f-4b6a-8f17-db0bc6b91708,Brewmanity Beer Co.,micro,50 Tope Street,,,South Melbourne,VIC,3205,Australia,+61 3 8652 8325,https://brewmanity.com.au/,144.9629367,-37.8305483
66d3ce30-cb04-4340-85ec-f3ab90c47c76,Brewski Beers,micro,Cameron Street,,,Coburg,VIC,3058,Australia,,,144.9624512,-37.7534
1175a260-0f9f-487f-be30-c8ea146908da,Brick Lane Brewing,micro,,,,Melbourne,VIC,3000,Australia,+61 3 9525 0938,https://bricklanebrewing.com/pages/brick-lane-shed,144.9564333,-37.8077895
89a7f139-0e06-4216-9d68-0b13aa5102f1,Bridge Road Brewers,micro,42 Ford Street,,,Beechworth,VIC,3747,Australia,+61 3 5728 2703,http://www.bridgeroadbrewers.com.au/,146.6862229,-36.3607187
ae6a20ab-dac6-442b-b569-08b54a35311b,Bright Brewery,micro,121 Great Alpine Road,,,Bright,VIC,3741,Australia,+61 3 5755 1301,https://brightbrewery.com.au/,146.9618432,-36.726437
d9c5233b-82a3-4e20-9c2b-55a8aa8ac12a,Brogans Way,micro,61 North Street,,,Richmond,VIC,3121,Australia,+61 3 9428 8173,http://www.brogansway.com.au/,145.012002,-37.816305
4eaf3879-7d8b-4445-9eb2-4bd3f438c69c,Broo Brewery,micro,20 Langtree Avenue,,,Mildura,VIC,3500,Australia,+61 3 5984 2222,,142.1627611,-34.1834042
613b7204-b9a3-4362-84f4-499304103d66,Buller Road Brewery,micro,223 Mount Buller Road,,,Mansfield,VIC,3722,Australia,+61 410 321 650,http://www.bullerroadbrewery.com.au/,146.1033325,-37.0631637
3966a2ac-e4c8-44ed-a9cf-388e755b0b08,Burra Brewing Co.,micro,12 Commercial Street,,,Korumburra,VIC,3950,Australia,+61 3 5658 1446,http://www.burrabrewingco.com.au/,145.8248599,-38.4326505
a36146d0-57f4-4ce1-ad54-e6bc200c02a3,Carlton & United Breweries,large,1 Southampton Crescent,,,Abbotsford,VIC,3067,Australia,,,145.0046161,-37.8085828
1d43a011-6979-405e-92b5-e2d941756dc5,CBCo Brewing,micro,89 Bertie Street,,,Port Melbourne,VIC,3207,Australia,+61 3 8644 4044,http://www.cbco.beer/,144.9370538,-37.8285701
f899a5de-68f7-481a-b3fd-fb3bdd91b1f8,Clifton Hill Brewpub,micro,89 Queens Parade,,,Clifton Hill,VIC,3068,Australia,+61 3 9489 8705,http://www.thecliftonhillhotel.com.au/,144.9890488,-37.7897212
ffeb7b6f-b61d-4ed8-aee3-f2fdcda4250e,CoConspirators Brewing,micro,377 Victoria Street,,,Brunswick,VIC,3056,Australia,+61 3 9193 9765,http://www.coconspirators.com.au/,144.9568143,-37.7662408
4ce01b93-8d28-4041-b335-0929841001e6,CoConspirators Brewing Co,micro,377 Victoria Street,,,Brunswick,VIC,3056,Australia,+61 3 9193 9765,http://www.coconspirators.com.au/,144.9568143,-37.7662408
b89a46c4-2677-425f-b81d-665b9261ba0b,Coldstream Brewery,micro,694 Maroondah Highway,,,Coldstream,VIC,3770,Australia,+61 3 9739 1794,http://coldstreambrewery.com.au/,145.379093,-37.724435
25121ad2-59fa-4e29-8536-00403b36abab,Colonial Brewing Co,micro,89 Bertie Street,,,Port Melbourne,VIC,3207,Australia,+61 3 8644 4044,http://www.cbco.beer/,144.9370538,-37.8285701
d4cd9789-f251-4b02-ba16-000fc8dc50b4,Colonial Brewing Company,regional,89 Bertie Street,,,Port Melbourne,VIC,3207,Australia,+61 3 8644 4044,http://www.cbco.beer/,144.9370538,-37.8285701
0bbfb49b-6570-462a-adff-1dd9c633e426,Crank Handle Brewery,micro,211 Kiewa Valley Highway,,,Tawonga South,VIC,3698,Australia,+61 3 5754 4443,http://www.crankhandlebrewery.com.au/,147.158988,-36.736341
8fa3418a-4274-4842-82ef-e0d0d3461e05,Cubby Haus Brewing,micro,884 Humffray Street South,,,Mount Pleasant,VIC,3350,Australia,+61 3 4343 1777,https://cubbyhausbrewing.com.au/,143.8497352,-37.5777782
901cb5e0-ac27-411f-a530-76d7322e2674,Dainton Beer,micro,560 Frankston - Dandenong Road,,,Carrum Downs,VIC,3201,Australia,+61 488 330 292,https://www.dainton.beer/,145.1704142,-38.1014115
834fe52a-5b2a-416e-9805-04afa1ab2693,Deeds Brewing,micro,4 Paran Place,,,Glen Iris,VIC,3146,Australia,+61 2 0217 3633,http://www.deedsbrewing.com.au/,145.0576826,-37.8592362
c1c9dd61-20c0-463f-aa57-1e756c379e38,Destination Brewery & Distillery,micro,9 Hi-Tech Place,Unit 7,,Rowville,VIC,3178,Australia,,https://www.loadedbarreldistillery.com/,145.2461347,-37.909791
cff02790-1ce3-4e6d-92cd-ee274279f1fc,Devilbend Farm Beer Co.,micro,990 Stumpy Gully Road,,,Tuerong,VIC,3915,Australia,+61 472 877 079,http://www.devilbend.beer/,145.1276772,-38.2852944
a499ec86-8681-42b0-a94d-af8d49acf949,Eclectic Brewing,micro,18 Translink Drive,,,Keilor Park,VIC,3042,Australia,+61 3 9336 7077,https://www.thebeerfactory.net.au/?utm_source=Google&utm_medium=Organic&utm_campaign=GMB,144.848697,-37.7224426
e7e309e8-2f75-4754-854d-3bb06baa3173,Epic Brewing Company,micro,18 Translink Drive,,,Keilor Park,VIC,3042,Australia,+61 3 9336 7077,https://www.thebeerfactory.net.au/?utm_source=Google&utm_medium=Organic&utm_campaign=GMB,144.848697,-37.7224426
71754762-f167-40a1-9b74-e368a1b88bce,Fields Brewing Co.,micro,24 Thompson Street,,,Abbotsford,VIC,3067,Australia,+61 3 9420 6800,https://carltonbrewhouse.com.au/,145.0040044,-37.8096489
27bee265-ef8b-449e-9d06-411719d1ae29,Fixation Brewing Co,micro,414 Smith Street,,,Collingwood,VIC,3066,Australia,,http://www.fixationbrewing.com.au/,144.9850124,-37.7963295
ee80a4a7-3d9e-4abd-990d-cc393eb0d69d,Forest For The Trees Brewing,micro,26 Grant Street,,,Forrest,VIC,3236,Australia,+61 3 5236 6170,https://forrestbrewing.com.au/,143.7143851,-38.5185925
